modelName,epoch,loss
270362516,0,0.016971075534820558
270362516,1,0.013486557006835938
270362516,2,0.009670714735984803
270362516,3,0.006388213038444519
270362516,4,0.010254660844802857
270362516,5,0.007536588311195374
270362516,6,0.0069060599803924564
270362516,7,0.00934369146823883
270362516,8,0.01479519009590149
270362516,9,0.009156522154808045
270362516,10,0.010603326559066772
270362516,11,0.010067647695541382
270362516,12,0.010721957683563233
270362516,13,0.00602776825428009
270362516,14,0.01288475751876831
270362516,15,0.009907066822052002
270362516,16,0.00962735116481781
270362516,17,0.008046129941940308
270362516,18,0.007284601926803589
270362516,19,0.010411967039108277
270362516,20,0.00829964578151703
270362516,21,0.007356980443000793
270362516,22,0.007908216118812561
270362516,23,0.006827050447463989
270362516,24,0.008102827668190003
270362516,25,0.011780087947845458
270362516,26,0.011791244745254517
270362516,27,0.008936278820037842
270362516,28,0.007961791157722473
270362516,29,0.00899669349193573
270362516,30,0.009231060147285461
270362516,31,0.006490258574485779
270362516,32,0.008473386764526367
270362516,33,0.01070523500442505
270362516,34,0.009262250661849976
270362516,35,0.0073027265071868895
270362516,36,0.011038178205490112
270362516,37,0.007519533634185791
270362516,38,0.006324411034584045
270362516,39,0.01798434853553772
270362516,40,0.008686081171035767
270362516,41,0.014236445426940919
270362516,42,0.010799463987350464
270362516,43,0.006120611429214478
270362516,44,0.010349665880203246
270362516,45,0.008172832131385803
270362516,46,0.005870224237442017
270362516,47,0.01360843300819397
270362516,48,0.0054872226715087895
270362516,49,0.008064225316047668
270362516,50,0.009578380584716797
270362516,51,0.006752832531929016
270362516,52,0.009183979034423828
270362516,53,0.00942944347858429
270362516,54,0.00902680218219757
270362516,55,0.008548527359962463
270362516,56,0.010950597524642945
270362516,57,0.007806055545806885
270362516,58,0.007481032609939575
270362516,59,0.008701646327972412
270362516,60,0.007695960998535156
270362516,61,0.009223648309707642
270362516,62,0.00962725043296814
270362516,63,0.008415423631668091
270362516,64,0.014413115978240966
270362516,65,0.007320871949195862
270362516,66,0.01024519681930542
270362516,67,0.00891242265701294
270362516,68,0.012438699007034301
270362516,69,0.00781554639339447
270362516,70,0.007100498080253601
270362516,71,0.012233985662460327
270362516,72,0.011009738445281983
270362516,73,0.0073826807737350465
270362516,74,0.01082702398300171
270362516,75,0.008041805624961852
270362516,76,0.006219419240951538
270362516,77,0.007692333459854126
270362516,78,0.010641875267028809
270362516,79,0.007185110449790954
270362516,80,0.007474241256713868
270362516,81,0.006703966856002807
270362516,82,0.0083352929353714
270362516,83,0.009591401219367982
270362516,84,0.008190692067146302
270362516,85,0.009514101147651673
270362516,86,0.010191049575805664
270362516,87,0.010111756324768066
270362516,88,0.00633516013622284
270362516,89,0.009004812836647034
270362516,90,0.010095702409744263
270362516,91,0.009766294956207275
270362516,92,0.008313671350479127
270362516,93,0.010859555006027222
270362516,94,0.008822371959686279
270362516,95,0.011367590427398681
270362516,96,0.007939398288726807
270362516,97,0.006504875421524048
270362516,98,0.010049370527267456
270362516,99,0.00793247640132904
