modelName,epoch,loss
383808281,0,0.023952491283416748
383808281,1,0.017693759202957154
383808281,2,0.012138962745666504
383808281,3,0.010888713598251342
383808281,4,0.01200766921043396
383808281,5,0.008920822739601136
383808281,6,0.008725841045379639
383808281,7,0.011490203142166137
383808281,8,0.013438345193862914
383808281,9,0.008184952735900879
383808281,10,0.013116313219070435
383808281,11,0.013277512788772584
383808281,12,0.010159006118774414
383808281,13,0.006723553538322448
383808281,14,0.009988241195678711
383808281,15,0.00957095205783844
383808281,16,0.007849306464195252
383808281,17,0.00893707275390625
383808281,18,0.007749693393707275
383808281,19,0.0072685545682907105
383808281,20,0.010454326868057251
383808281,21,0.011129364967346192
383808281,22,0.008214044570922851
383808281,23,0.007079986929893494
383808281,24,0.008388260006904602
383808281,25,0.011523008346557617
383808281,26,0.009673771858215332
383808281,27,0.008396777510643005
383808281,28,0.006704972386360169
383808281,29,0.009505591392517089
383808281,30,0.009600264430046081
383808281,31,0.007865386009216309
383808281,32,0.008787720203399659
383808281,33,0.009633901715278625
383808281,34,0.008783567547798157
383808281,35,0.005934414863586426
383808281,36,0.012162150144577026
383808281,37,0.007323195338249207
383808281,38,0.005644627213478089
383808281,39,0.008417995572090149
383808281,40,0.010351182222366332
383808281,41,0.007719996571540833
383808281,42,0.007847935557365418
383808281,43,0.005305812954902649
383808281,44,0.01315757155418396
383808281,45,0.007626250386238098
383808281,46,0.005600277781486512
383808281,47,0.010727325677871704
383808281,48,0.008684379458427429
383808281,49,0.007246179580688477
383808281,50,0.009789130091667176
383808281,51,0.006956498026847839
383808281,52,0.008050549626350403
383808281,53,0.009168279170989991
383808281,54,0.010106724500656129
383808281,55,0.010881770849227906
383808281,56,0.0066997742652893065
383808281,57,0.0072353601455688475
383808281,58,0.010879554748535157
383808281,59,0.013160908222198486
383808281,60,0.008095634579658508
383808281,61,0.009171130061149597
383808281,62,0.010076991319656371
383808281,63,0.008011557459831238
383808281,64,0.011728694438934326
383808281,65,0.006140981316566468
383808281,66,0.00882714569568634
383808281,67,0.009405285716056824
383808281,68,0.004966302812099457
383808281,69,0.006980258822441101
383808281,70,0.006991371512413025
383808281,71,0.010518511533737182
383808281,72,0.006710016131401062
383808281,73,0.008924781680107116
383808281,74,0.009112246632575989
383808281,75,0.00901337444782257
383808281,76,0.008070545792579651
383808281,77,0.006806373596191406
383808281,78,0.008399019241333008
383808281,79,0.007956234812736511
383808281,80,0.006692008376121521
383808281,81,0.008007359504699708
383808281,82,0.007323943972587585
383808281,83,0.006085980534553528
383808281,84,0.005451954007148743
383808281,85,0.008991493582725526
383808281,86,0.008385165333747864
383808281,87,0.007067732810974121
383808281,88,0.006388388276100158
383808281,89,0.009227158427238464
383808281,90,0.008514679074287414
383808281,91,0.007701563835144043
383808281,92,0.007533416748046875
383808281,93,0.007824361920356751
383808281,94,0.008184769749641418
383808281,95,0.00873569667339325
383808281,96,0.006722445487976074
383808281,97,0.004818116426467896
383808281,98,0.009167515635490418
383808281,99,0.008321576118469239
