modelName,epoch,loss
749391364,0,0.023355224132537843
749391364,1,0.019868412017822266
749391364,2,0.016936614513397216
749391364,3,0.014969081878662109
749391364,4,0.012444397211074829
749391364,5,0.011826852560043335
749391364,6,0.010060487985610963
749391364,7,0.010069453716278076
749391364,8,0.008536269664764404
749391364,9,0.0077738362550735475
749391364,10,0.008611766099929809
749391364,11,0.006877819895744324
749391364,12,0.007388634085655213
749391364,13,0.007453905344009399
749391364,14,0.00786799967288971
749391364,15,0.009103308916091919
749391364,16,0.006709550619125366
749391364,17,0.005731897950172424
749391364,18,0.007036492228507996
749391364,19,0.006445651650428772
749391364,20,0.007676351070404053
749391364,21,0.007615951895713806
749391364,22,0.008127683401107788
749391364,23,0.006305016875267029
749391364,24,0.005668971538543701
749391364,25,0.007157526016235352
749391364,26,0.006373240351676941
749391364,27,0.008625171184539794
749391364,28,0.006630004048347473
749391364,29,0.006175443530082703
749391364,30,0.006760619878768921
749391364,31,0.006570108532905579
749391364,32,0.005219195485115052
749391364,33,0.0060528147220611575
749391364,34,0.004988245368003845
749391364,35,0.007274254560470581
749391364,36,0.005225663185119629
749391364,37,0.007208065986633301
749391364,38,0.006538764238357544
749391364,39,0.007627909183502197
749391364,40,0.0066265928745269775
749391364,41,0.006052615642547607
749391364,42,0.008009687662124634
749391364,43,0.005150244235992431
749391364,44,0.006383926868438721
749391364,45,0.007605785131454467
749391364,46,0.005177096128463745
749391364,47,0.007489821314811707
749391364,48,0.006957457661628723
749391364,49,0.004320578873157501
749391364,50,0.006287267208099365
749391364,51,0.006629806756973266
749391364,52,0.004325661361217498
749391364,53,0.005920560956001282
749391364,54,0.008170430660247802
749391364,55,0.005849795937538147
749391364,56,0.0067422246932983395
749391364,57,0.005861865282058716
749391364,58,0.006831186413764953
749391364,59,0.0061351960897445676
749391364,60,0.004177464544773102
749391364,61,0.006118300557136536
749391364,62,0.009532516598701477
749391364,63,0.007362579107284546
749391364,64,0.008445357084274291
749391364,65,0.005618750452995301
749391364,66,0.006902574896812439
749391364,67,0.007444199323654175
749391364,68,0.006735711693763733
749391364,69,0.006371249556541443
749391364,70,0.007039439082145691
749391364,71,0.006439393162727356
749391364,72,0.005322827696800232
749391364,73,0.007457829713821411
749391364,74,0.005097002983093262
749391364,75,0.006313746571540832
749391364,76,0.007450169324874878
749391364,77,0.006076875329017639
749391364,78,0.00757422685623169
749391364,79,0.006479542255401611
749391364,80,0.006010509133338928
749391364,81,0.007418323755264283
749391364,82,0.00657488465309143
749391364,83,0.007712514996528625
749391364,84,0.005531339645385742
749391364,85,0.007144855856895446
749391364,86,0.006849378347396851
749391364,87,0.005442185997962951
749391364,88,0.005821889042854309
749391364,89,0.00443654328584671
749391364,90,0.005741033554077148
749391364,91,0.006526201367378235
749391364,92,0.004977392554283142
749391364,93,0.005686426162719726
749391364,94,0.006621872782707214
749391364,95,0.005642020106315613
749391364,96,0.0049483409523963925
749391364,97,0.004895500838756561
749391364,98,0.007247835397720337
749391364,99,0.007470852136611939
749391364,100,0.005488355755805969
749391364,101,0.005530275106430053
749391364,102,0.005225006341934204
749391364,103,0.0063736426830291746
749391364,104,0.005058084726333618
749391364,105,0.004332196414470673
749391364,106,0.007398084998130799
749391364,107,0.005086594223976135
749391364,108,0.006245281100273132
749391364,109,0.008180189132690429
749391364,110,0.006846776008605957
749391364,111,0.0063340461254119875
749391364,112,0.0059402894973754885
749391364,113,0.006962356567382813
749391364,114,0.005707074999809265
749391364,115,0.007174898386001587
749391364,116,0.006085500121116638
749391364,117,0.007263056635856628
749391364,118,0.007135946154594421
749391364,119,0.006619031429290771
749391364,120,0.005174427628517151
749391364,121,0.0059473180770874025
749391364,122,0.005614165663719178
749391364,123,0.005475359559059143
749391364,124,0.005273231267929077
749391364,125,0.0067963308095932
749391364,126,0.006103686690330505
749391364,127,0.007867082953453064
749391364,128,0.00665932297706604
749391364,129,0.004496929943561554
749391364,130,0.005567731857299804
749391364,131,0.006162494421005249
749391364,132,0.005012928247451782
749391364,133,0.00469397634267807
749391364,134,0.0042145997285842896
749391364,135,0.004428965151309967
749391364,136,0.005530971884727478
749391364,137,0.005897130966186524
749391364,138,0.00530188262462616
749391364,139,0.004922643899917602
749391364,140,0.005703197717666626
749391364,141,0.007681016325950623
749391364,142,0.004265580773353577
749391364,143,0.008460232615470886
749391364,144,0.006868380904197693
749391364,145,0.006218332648277283
749391364,146,0.006870465874671936
749391364,147,0.006646162867546082
749391364,148,0.006437541842460632
749391364,149,0.006361849904060364
749391364,150,0.004320204257965088
749391364,151,0.005394566059112549
749391364,152,0.007290000319480896
749391364,153,0.00592867910861969
749391364,154,0.006559598445892334
749391364,155,0.007894467115402221
749391364,156,0.006269635558128357
749391364,157,0.005833445787429809
749391364,158,0.006566634178161621
749391364,159,0.006727281808853149
749391364,160,0.0060874617099761965
749391364,161,0.004878655672073364
749391364,162,0.006792687177658081
749391364,163,0.006288251876831055
749391364,164,0.005028879046440124
749391364,165,0.006024519205093384
749391364,166,0.008350448608398437
749391364,167,0.004864954352378845
749391364,168,0.006170924305915832
749391364,169,0.004681176245212555
749391364,170,0.006333218216896057
749391364,171,0.0053266316652297975
749391364,172,0.004052218794822693
749391364,173,0.00492301881313324
749391364,174,0.00580045223236084
749391364,175,0.006716247200965881
749391364,176,0.007902224063873291
749391364,177,0.006561530828475952
749391364,178,0.005948832631111145
749391364,179,0.005050269365310669
749391364,180,0.005688439011573791
749391364,181,0.005474182367324829
749391364,182,0.006811182498931884
749391364,183,0.005038593411445618
749391364,184,0.00589002251625061
749391364,185,0.005747385025024414
749391364,186,0.006136509776115418
749391364,187,0.0061193394660949705
749391364,188,0.004638482332229615
749391364,189,0.0055491900444030766
749391364,190,0.006513891816139221
749391364,191,0.00598572313785553
749391364,192,0.005699288249015808
749391364,193,0.004693278074264526
749391364,194,0.0057267588376998906
749391364,195,0.005201759934425354
749391364,196,0.004726884663105011
749391364,197,0.006144046187400818
749391364,198,0.007655096650123597
749391364,199,0.0057438725233078
749391364,200,0.004976343512535095
749391364,201,0.006758201718330383
749391364,202,0.0054518204927444455
749391364,203,0.005899237990379333
749391364,204,0.006829109787940979
749391364,205,0.007304733991622925
749391364,206,0.006762184500694275
749391364,207,0.0052199804782867435
749391364,208,0.006927110552787781
749391364,209,0.007469987869262696
749391364,210,0.006209738850593567
749391364,211,0.004367227554321289
749391364,212,0.007494826912879944
749391364,213,0.005546894073486328
749391364,214,0.0064216101169586185
749391364,215,0.00975206732749939
749391364,216,0.006679159998893738
749391364,217,0.00729952335357666
749391364,218,0.008100674748420715
749391364,219,0.007433410286903381
749391364,220,0.005748075842857361
749391364,221,0.006302490234375
749391364,222,0.006110839247703552
749391364,223,0.006261742115020752
749391364,224,0.0046140170097351075
749391364,225,0.004406676888465882
749391364,226,0.00455051451921463
749391364,227,0.006452974081039429
749391364,228,0.006257518529891968
749391364,229,0.007172244191169738
749391364,230,0.002672080993652344
749391364,231,0.005407046675682068
749391364,232,0.0067955231666564945
749391364,233,0.0042510473728179935
749391364,234,0.005715597867965699
749391364,235,0.004010037183761596
749391364,236,0.005332235097885132
749391364,237,0.005054017901420594
749391364,238,0.008190027475357055
749391364,239,0.004650422632694245
749391364,240,0.004429655075073242
749391364,241,0.00580219566822052
749391364,242,0.005580953359603882
749391364,243,0.005424187183380127
749391364,244,0.004390994608402252
749391364,245,0.0031734570860862733
749391364,246,0.007683171033859253
749391364,247,0.006909578442573548
749391364,248,0.0071788418292999265
749391364,249,0.0056955176591873165
749391364,250,0.004458663761615753
749391364,251,0.005353537797927857
749391364,252,0.008115057945251464
749391364,253,0.007269657254219055
749391364,254,0.00488771378993988
749391364,255,0.004299199283123016
749391364,256,0.007219625115394593
749391364,257,0.007654341459274292
749391364,258,0.006471884250640869
749391364,259,0.00666967511177063
749391364,260,0.007817272543907166
749391364,261,0.0052924400568008425
749391364,262,0.005013964772224426
749391364,263,0.005130016803741455
749391364,264,0.005869550704956055
749391364,265,0.006948367357254028
749391364,266,0.00670156478881836
749391364,267,0.005135976076126099
749391364,268,0.006728171706199646
749391364,269,0.006702368259429932
749391364,270,0.005361928939819336
749391364,271,0.006421948671340942
749391364,272,0.005640758872032165
749391364,273,0.006895135641098022
749391364,274,0.006170534491539001
749391364,275,0.004865069687366485
749391364,276,0.0057016658782958985
749391364,277,0.007588950991630554
