modelName,modelSeed,trainingSeed,seed,learning_rate,num_trials,num_epochs,num_timeSteps,num_batches,size_layer_message,size_layer_hidden,size_layer_phonology,epoch,loss
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,0,0.02064889192581177
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,1,0.017142238616943358
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,2,0.011258540153503416
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,3,0.010187984704971313
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,4,0.010557689666748048
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,5,0.010533239841461182
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,6,0.007938644886016845
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,7,0.011642415523529051
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,8,0.012100660800933838
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,9,0.007825255990028382
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,10,0.01393510341644287
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,11,0.014258282184600832
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,12,0.01094918131828308
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,13,0.007620758414268494
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,14,0.009615712761878968
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,15,0.012079522609710694
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,16,0.007617119550704956
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,17,0.00911132276058197
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,18,0.008506386280059815
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,19,0.00674294114112854
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,20,0.010740294456481931
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,21,0.012572793960571291
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,22,0.0095103520154953
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,23,0.0072224998474121095
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,24,0.009111571907997131
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,25,0.012598867416381837
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,26,0.010073719024658204
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,27,0.0086336350440979
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,28,0.006869551539421081
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,29,0.01052017331123352
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,30,0.010674387216567991
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,31,0.009142728447914123
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,32,0.008245635032653808
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,33,0.00897156298160553
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,34,0.010609307289123536
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,35,0.006594966650009155
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,36,0.012442116737365722
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,37,0.007969027757644655
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,38,0.005978009104728699
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,39,0.008773937821388245
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,40,0.01062347650527954
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,41,0.007934187650680541
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,42,0.009708792567253113
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,43,0.0062257981300354
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,44,0.014132671356201172
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,45,0.008218588829040528
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,46,0.00557565450668335
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,47,0.010088965892791749
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,48,0.009530217051506043
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,49,0.007321822047233581
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,50,0.010867780447006226
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,51,0.009070616960525512
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,52,0.008744205832481384
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,53,0.009889832735061643
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,54,0.01034419536590576
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,55,0.011521443128585815
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,56,0.008188140392303467
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,57,0.0070030981302261356
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,58,0.01333868622779846
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,59,0.014429852962493897
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,60,0.00792257785797119
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,61,0.009207397103309629
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,62,0.011509015560150146
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,63,0.00915325701236725
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,64,0.014546327590942385
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,65,0.008121408820152283
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,66,0.00976517140865326
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,67,0.00986770749092102
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,68,0.0050211393833160395
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,69,0.007551565170288086
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,70,0.008656294941902159
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,71,0.010942980051040649
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,72,0.007895644307136535
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,73,0.008501607179641723
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,74,0.011272562742233276
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,75,0.009746329784393309
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,76,0.00970857322216034
190421296,9021093912,927986397102,896575376869,0.005,20000,100,6,3,40,50,18,77,0.008359510898590088
