modelName,epoch,loss
129241798,0,0.021938881874084472
129241798,1,0.012515026330947875
129241798,2,0.012014172077178954
129241798,3,0.009723156094551086
129241798,4,0.010245803594589233
129241798,5,0.009631479382514954
129241798,6,0.010814892053604126
129241798,7,0.009835745692253112
129241798,8,0.016217002868652342
129241798,9,0.011340218782424926
129241798,10,0.012638247013092041
129241798,11,0.009100154638290406
129241798,12,0.00852436900138855
129241798,13,0.008499478101730346
129241798,14,0.01357805609703064
129241798,15,0.00934582531452179
129241798,16,0.01039725661277771
129241798,17,0.010072119235992431
129241798,18,0.008321011662483216
129241798,19,0.009925687909126282
129241798,20,0.010162287950515747
129241798,21,0.008432356715202332
129241798,22,0.008595777750015259
129241798,23,0.009187902212142945
129241798,24,0.007400649785995484
129241798,25,0.014688291549682618
129241798,26,0.011282504796981811
129241798,27,0.011383090019226074
129241798,28,0.009508894681930542
129241798,29,0.010783675909042358
129241798,30,0.009799771308898926
129241798,31,0.014865736961364746
129241798,32,0.01100385069847107
129241798,33,0.01094011664390564
129241798,34,0.009560382962226867
129241798,35,0.014927898645401
129241798,36,0.007877213358879089
129241798,37,0.009701434969902039
129241798,38,0.010872223377227784
129241798,39,0.013152337074279786
129241798,40,0.010437917709350587
129241798,41,0.011220746040344239
129241798,42,0.011704243421554565
129241798,43,0.008457486033439637
129241798,44,0.012151317596435547
129241798,45,0.009397810697555542
129241798,46,0.010373947620391845
129241798,47,0.012861582040786744
129241798,48,0.012177941799163818
129241798,49,0.011890088319778442
129241798,50,0.00957530677318573
129241798,51,0.012873637676239013
129241798,52,0.00960841476917267
129241798,53,0.00953925311565399
129241798,54,0.008552643656730651
129241798,55,0.009335567355155944
129241798,56,0.012417570352554322
129241798,57,0.010627042055130004
129241798,58,0.00881616234779358
129241798,59,0.009086785316467285
129241798,60,0.009105950593948364
129241798,61,0.009837783575057983
129241798,62,0.013330414295196533
129241798,63,0.010016353130340576
129241798,64,0.010525600910186768
129241798,65,0.00994552969932556
129241798,66,0.01151993751525879
129241798,67,0.009970436096191406
129241798,68,0.009859699010848998
129241798,69,0.011258251667022705
129241798,70,0.009613498449325561
129241798,71,0.011238732337951661
129241798,72,0.00953372597694397
129241798,73,0.011446924209594726
129241798,74,0.00921838641166687
129241798,75,0.010522445440292358
129241798,76,0.010141680240631104
129241798,77,0.010673294067382813
129241798,78,0.009602009654045104
129241798,79,0.007735498547554016
129241798,80,0.01001495361328125
129241798,81,0.008916452527046204
129241798,82,0.010658212900161744
129241798,83,0.010765424966812133
129241798,84,0.009449607133865357
129241798,85,0.009789847135543824
129241798,86,0.009219114184379578
129241798,87,0.01022695541381836
129241798,88,0.008885449171066285
129241798,89,0.007403552532196045
129241798,90,0.012069211006164551
129241798,91,0.010645259618759156
129241798,92,0.010457662343978881
129241798,93,0.011693832874298095
129241798,94,0.013200712203979493
129241798,95,0.009175958633422852
129241798,96,0.008265873789787293
129241798,97,0.010880810022354127
129241798,98,0.009853350520133973
129241798,99,0.009372588992118836
